date,state,location,fuel_type,price_cpl
2026-04-21,NSW,Sydney,p98,205.9
2026-04-21,NSW,Sydney,ulp91,183.3
2026-04-21,NT,Darwin,diesel,249.8
2026-04-21,NT,Darwin,p95,198.6
2026-04-21,NT,Darwin,ulp91,187.5
2026-04-21,QLD,Brisbane,b5,248.1
2026-04-21,QLD,Brisbane,diesel,242.9
2026-04-21,QLD,Brisbane,e10,182.6
2026-04-21,QLD,Brisbane,p95,190.3
2026-04-21,QLD,Brisbane,p98,204.2
2026-04-21,QLD,Brisbane,ulp91,181.5
2026-04-21,QLD,Cairns,diesel,248.6
2026-04-21,QLD,Cairns,p95,202.2
2026-04-21,QLD,Cairns,ulp91,188.7
2026-04-21,QLD,Gladstone,diesel,247.0
2026-04-21,QLD,Gladstone,p95,196.1
2026-04-21,QLD,Gladstone,ulp91,188.9
2026-04-21,QLD,Mackay,diesel,246.8
2026-04-21,QLD,Mackay,ulp91,189.3
2026-04-21,QLD,Townsville,diesel,248.6
2026-04-21,QLD,Townsville,p95,198.0
2026-04-21,QLD,Townsville,p98,214.1
2026-04-21,QLD,Townsville,ulp91,188.6
2026-04-21,QLD,Weipa,diesel,259.8
2026-04-21,QLD,Weipa,ulp91,212.5
2026-04-21,SA,Adelaide,diesel,244.6
2026-04-21,SA,Adelaide,e10,184.4
2026-04-21,SA,Adelaide,p95,191.0
2026-04-21,SA,Adelaide,p98,205.9
2026-04-21,SA,Adelaide,ulp91,182.8
2026-04-21,SA,Port Lincoln,diesel,252.4
2026-04-21,SA,Port Lincoln,p98,215.6
2026-04-21,SA,Port Lincoln,ulp91,190.9
2026-04-21,TAS,Devonport,diesel,246.6
2026-04-21,TAS,Devonport,p95,198.5
2026-04-21,TAS,Devonport,ulp91,187.1
2026-04-21,TAS,Hobart,diesel,245.8
2026-04-21,TAS,Hobart,p95,198.6
2026-04-21,TAS,Hobart,p98,214.1
2026-04-21,TAS,Hobart,ulp91,187.2
2026-04-21,VIC,Geelong,diesel,243.5
2026-04-21,VIC,Geelong,p95,189.5
2026-04-21,VIC,Geelong,p98,203.7
2026-04-21,VIC,Geelong,ulp91,180.7
2026-04-21,VIC,Melbourne,diesel,243.5
2026-04-21,VIC,Melbourne,e10,181.8
2026-04-21,VIC,Melbourne,p95,189.5
2026-04-21,VIC,Melbourne,p98,203.7
2026-04-21,VIC,Melbourne,ulp91,180.7
2026-04-21,WA,Broome,diesel,276.5
2026-04-21,WA,Broome,p95,247.1
2026-04-21,WA,Broome,ulp91,237.3
2026-04-21,WA,Cocos Island,diesel,286.7
2026-04-21,WA,Cocos Island,p95,403.3
2026-04-21,WA,Dampier,diesel,264.8
2026-04-21,WA,Esperance,diesel,248.4
2026-04-21,WA,King Bay,diesel,264.8
2026-04-21,WA,Perth,diesel,242.7
2026-04-21,WA,Perth,p95,194.8
2026-04-21,WA,Perth,p98,208.8
2026-04-21,WA,Perth,ulp91,181.8
2026-04-21,WA,Port Hedland,diesel,272.1
2026-04-22,NSW,Newcastle,diesel,235.8
2026-04-22,NSW,Sydney,diesel,235.9
2026-04-22,NSW,Sydney,e10,180.0
2026-04-22,NSW,Sydney,p95,188.7
2026-04-22,NSW,Sydney,p98,202.4
2026-04-22,NSW,Sydney,ulp91,179.8
2026-04-22,NT,Darwin,diesel,241.6
2026-04-22,NT,Darwin,p95,195.0
2026-04-22,NT,Darwin,ulp91,183.9
2026-04-22,QLD,Brisbane,b5,240.4
2026-04-22,QLD,Brisbane,diesel,234.8
2026-04-22,QLD,Brisbane,e10,179.1
2026-04-22,QLD,Brisbane,p95,186.8
2026-04-22,QLD,Brisbane,p98,200.7
2026-04-22,QLD,Brisbane,ulp91,178.0
2026-04-22,QLD,Cairns,diesel,240.5
2026-04-22,QLD,Cairns,p95,198.7
2026-04-22,QLD,Cairns,ulp91,185.2
2026-04-22,QLD,Gladstone,diesel,238.9
2026-04-22,QLD,Gladstone,p95,192.7
2026-04-22,QLD,Gladstone,ulp91,185.4
2026-04-22,QLD,Mackay,diesel,238.8
2026-04-22,QLD,Mackay,ulp91,185.8
2026-04-22,QLD,Townsville,diesel,240.5
2026-04-22,QLD,Townsville,p95,194.5
2026-04-22,QLD,Townsville,p98,210.6
2026-04-22,QLD,Townsville,ulp91,185.1
2026-04-22,QLD,Weipa,diesel,251.9
2026-04-22,QLD,Weipa,ulp91,209.2
2026-04-22,SA,Adelaide,diesel,236.5
2026-04-22,SA,Adelaide,e10,180.9
2026-04-22,SA,Adelaide,p95,187.6
2026-04-22,SA,Adelaide,p98,202.4
2026-04-22,SA,Adelaide,ulp91,179.3
2026-04-22,SA,Port Lincoln,diesel,244.4
2026-04-22,SA,Port Lincoln,p98,212.1
2026-04-22,SA,Port Lincoln,ulp91,187.5
2026-04-22,TAS,Devonport,diesel,239.8
2026-04-22,TAS,Devonport,p95,195.1
2026-04-22,TAS,Devonport,ulp91,183.7
2026-04-22,TAS,Hobart,diesel,238.9
2026-04-22,TAS,Hobart,p95,195.1
2026-04-22,TAS,Hobart,p98,210.7
2026-04-22,TAS,Hobart,ulp91,183.8
2026-04-22,VIC,Geelong,diesel,235.4
2026-04-22,VIC,Geelong,p95,186.0
2026-04-22,VIC,Geelong,p98,200.2
2026-04-22,VIC,Geelong,ulp91,177.2
2026-04-22,VIC,Melbourne,diesel,235.4
2026-04-22,VIC,Melbourne,e10,178.3
2026-04-22,VIC,Melbourne,p95,186.0
2026-04-22,VIC,Melbourne,p98,200.2
2026-04-22,VIC,Melbourne,ulp91,177.2
2026-04-22,WA,Broome,diesel,268.6
2026-04-22,WA,Broome,p95,244.5
2026-04-22,WA,Broome,ulp91,234.7
2026-04-22,WA,Cocos Island,diesel,279.2
2026-04-22,WA,Cocos Island,p95,400.0
2026-04-22,WA,Dampier,diesel,256.7
2026-04-22,WA,Esperance,diesel,240.2
2026-04-22,WA,King Bay,diesel,256.7
2026-04-22,WA,Perth,diesel,234.5
2026-04-22,WA,Perth,p95,191.2
2026-04-22,WA,Perth,p98,205.2
2026-04-22,WA,Perth,ulp91,178.3
2026-04-22,WA,Port Hedland,diesel,263.9
2026-04-23,NSW,Newcastle,diesel,226.2
2026-04-23,NSW,Sydney,diesel,226.2
2026-04-23,NSW,Sydney,e10,177.6
2026-04-23,NSW,Sydney,p95,186.2
2026-04-23,NSW,Sydney,p98,199.9
2026-04-23,NSW,Sydney,ulp91,177.4
2026-04-23,NT,Darwin,diesel,231.9
2026-04-23,NT,Darwin,p95,192.4
2026-04-23,NT,Darwin,ulp91,181.4
2026-04-23,QLD,Brisbane,b5,231.2
2026-04-23,QLD,Brisbane,diesel,225.1
2026-04-23,QLD,Brisbane,e10,176.6
2026-04-23,QLD,Brisbane,p95,184.3
2026-04-23,QLD,Brisbane,p98,198.1
2026-04-23,QLD,Brisbane,ulp91,175.5
2026-04-23,QLD,Cairns,diesel,230.8
2026-04-23,QLD,Cairns,p95,196.2
2026-04-23,QLD,Cairns,ulp91,182.7
2026-04-23,QLD,Gladstone,diesel,229.3
2026-04-23,QLD,Gladstone,p95,190.2
2026-04-23,QLD,Gladstone,ulp91,183.0
2026-04-23,QLD,Mackay,diesel,229.1
2026-04-23,QLD,Mackay,ulp91,183.4
2026-04-23,QLD,Townsville,diesel,230.8
2026-04-23,QLD,Townsville,p95,192.0
2026-04-23,QLD,Townsville,p98,208.1
2026-04-23,QLD,Townsville,ulp91,182.6
2026-04-23,QLD,Weipa,diesel,242.3
2026-04-23,QLD,Weipa,ulp91,206.8
2026-04-23,SA,Adelaide,diesel,226.8
2026-04-23,SA,Adelaide,e10,178.4
2026-04-23,SA,Adelaide,p95,185.0
2026-04-23,SA,Adelaide,p98,199.9
2026-04-23,SA,Adelaide,ulp91,176.8
2026-04-23,SA,Port Lincoln,diesel,234.8
2026-04-23,SA,Port Lincoln,p98,209.5
2026-04-23,SA,Port Lincoln,ulp91,185.1
2026-04-23,TAS,Devonport,diesel,231.2
2026-04-23,TAS,Devonport,p95,192.6
2026-04-23,TAS,Devonport,ulp91,181.3
2026-04-23,TAS,Hobart,diesel,230.4
2026-04-23,TAS,Hobart,p95,192.7
2026-04-23,TAS,Hobart,p98,208.2
2026-04-23,TAS,Hobart,ulp91,181.4
2026-04-23,VIC,Geelong,diesel,225.7
2026-04-23,VIC,Geelong,p95,183.5
2026-04-23,VIC,Geelong,p98,197.7
2026-04-23,VIC,Geelong,ulp91,174.8
2026-04-23,VIC,Melbourne,diesel,225.7
2026-04-23,VIC,Melbourne,e10,175.8
2026-04-23,VIC,Melbourne,p95,183.5
2026-04-23,VIC,Melbourne,p98,197.7
2026-04-23,VIC,Melbourne,ulp91,174.8
2026-04-23,WA,Broome,diesel,259.0
2026-04-23,WA,Broome,p95,242.9
2026-04-23,WA,Broome,ulp91,233.2
2026-04-23,WA,Cocos Island,diesel,270.4
2026-04-23,WA,Cocos Island,p95,397.7
2026-04-23,WA,Dampier,diesel,246.9
2026-04-23,WA,Esperance,diesel,230.5
2026-04-23,WA,King Bay,diesel,246.9
2026-04-23,WA,Perth,diesel,224.7
2026-04-23,WA,Perth,p95,188.6
2026-04-23,WA,Perth,p98,202.6
2026-04-23,WA,Perth,ulp91,175.8
2026-04-23,WA,Port Hedland,diesel,254.2
2026-04-24,NSW,Newcastle,diesel,221.6
2026-04-24,NSW,Sydney,diesel,221.7
2026-04-24,NSW,Sydney,e10,177.5
2026-04-24,NSW,Sydney,p95,186.2
2026-04-24,NSW,Sydney,p98,199.8
2026-04-24,NSW,Sydney,ulp91,177.3
2026-04-24,NT,Darwin,diesel,227.3
2026-04-24,NT,Darwin,p95,192.3
2026-04-24,NT,Darwin,ulp91,181.3
2026-04-24,QLD,Brisbane,b5,227.0
2026-04-24,QLD,Brisbane,diesel,220.5
2026-04-24,QLD,Brisbane,e10,176.5
2026-04-24,QLD,Brisbane,p95,184.2
2026-04-24,QLD,Brisbane,p98,198.1
2026-04-24,QLD,Brisbane,ulp91,175.4
2026-04-24,QLD,Cairns,diesel,226.3
2026-04-24,QLD,Cairns,p95,196.2
2026-04-24,QLD,Cairns,ulp91,182.7
2026-04-24,QLD,Gladstone,diesel,224.7
2026-04-24,QLD,Gladstone,p95,190.2
2026-04-24,QLD,Gladstone,ulp91,182.9
2026-04-24,QLD,Mackay,diesel,224.6
2026-04-24,QLD,Mackay,ulp91,183.4
2026-04-24,QLD,Townsville,diesel,226.3
2026-04-24,QLD,Townsville,p95,192.0
2026-04-24,QLD,Townsville,p98,208.0
2026-04-24,QLD,Townsville,ulp91,182.6
2026-04-24,QLD,Weipa,diesel,237.9
2026-04-24,QLD,Weipa,ulp91,206.8
2026-04-24,SA,Adelaide,diesel,222.3
2026-04-24,SA,Adelaide,e10,178.4
2026-04-24,SA,Adelaide,p95,185.0
2026-04-24,SA,Adelaide,p98,199.8
2026-04-24,SA,Adelaide,ulp91,176.8
2026-04-24,SA,Port Lincoln,diesel,230.4
2026-04-24,SA,Port Lincoln,p98,209.4
2026-04-24,SA,Port Lincoln,ulp91,185.1
2026-04-24,TAS,Devonport,diesel,227.8
2026-04-24,TAS,Devonport,p95,192.6
2026-04-24,TAS,Devonport,ulp91,181.3
2026-04-24,TAS,Hobart,diesel,227.0
2026-04-24,TAS,Hobart,p95,192.7
2026-04-24,TAS,Hobart,p98,208.2
2026-04-24,TAS,Hobart,ulp91,181.4
2026-04-24,VIC,Geelong,diesel,221.2
2026-04-24,VIC,Geelong,p95,183.4
2026-04-24,VIC,Geelong,p98,197.6
2026-04-24,VIC,Geelong,ulp91,174.7
2026-04-24,VIC,Melbourne,diesel,221.2
2026-04-24,VIC,Melbourne,e10,175.8
2026-04-24,VIC,Melbourne,p95,183.4
2026-04-24,VIC,Melbourne,p98,197.6
2026-04-24,VIC,Melbourne,ulp91,174.7
2026-04-24,WA,Broome,diesel,254.6
2026-04-24,WA,Broome,p95,243.3
2026-04-24,WA,Broome,ulp91,233.6
2026-04-24,WA,Cocos Island,diesel,266.2
2026-04-24,WA,Cocos Island,p95,397.6
2026-04-24,WA,Dampier,diesel,242.4
2026-04-24,WA,Esperance,diesel,226.0
2026-04-24,WA,King Bay,diesel,242.4
2026-04-24,WA,Perth,diesel,220.2
2026-04-24,WA,Perth,p95,188.5
2026-04-24,WA,Perth,p98,202.5
2026-04-24,WA,Perth,ulp91,175.7
2026-04-24,WA,Port Hedland,diesel,249.6
2026-04-25,NSW,Newcastle,diesel,220.4
2026-04-25,NSW,Sydney,diesel,220.5
2026-04-25,NSW,Sydney,e10,178.2
2026-04-25,NSW,Sydney,p95,186.8
2026-04-25,NSW,Sydney,p98,200.4
2026-04-25,NSW,Sydney,ulp91,178.0
2026-04-25,NT,Darwin,diesel,226.0
2026-04-25,NT,Darwin,p95,192.9
2026-04-25,NT,Darwin,ulp91,181.9
2026-04-25,QLD,Brisbane,b5,225.8
2026-04-25,QLD,Brisbane,diesel,219.2
2026-04-25,QLD,Brisbane,e10,177.2
2026-04-25,QLD,Brisbane,p95,184.8
2026-04-25,QLD,Brisbane,p98,198.7
2026-04-25,QLD,Brisbane,ulp91,176.1
2026-04-25,QLD,Cairns,diesel,225.1
2026-04-25,QLD,Cairns,p95,196.8
2026-04-25,QLD,Cairns,ulp91,183.3
2026-04-25,QLD,Gladstone,diesel,223.5
2026-04-25,QLD,Gladstone,p95,190.7
2026-04-25,QLD,Gladstone,ulp91,183.6
2026-04-25,QLD,Mackay,diesel,223.3
2026-04-25,QLD,Mackay,ulp91,184.0
2026-04-25,QLD,Townsville,diesel,225.0
2026-04-25,QLD,Townsville,p95,192.6
2026-04-25,QLD,Townsville,p98,208.6
2026-04-25,QLD,Townsville,ulp91,183.2
2026-04-25,QLD,Weipa,diesel,236.6
2026-04-25,QLD,Weipa,ulp91,207.5
2026-04-25,SA,Adelaide,diesel,221.1
2026-04-25,SA,Adelaide,e10,179.0
2026-04-25,SA,Adelaide,p95,185.6
2026-04-25,SA,Adelaide,p98,200.4
2026-04-25,SA,Adelaide,ulp91,177.4
2026-04-25,SA,Port Lincoln,diesel,229.1
2026-04-25,SA,Port Lincoln,p98,210.0
2026-04-25,SA,Port Lincoln,ulp91,185.8
2026-04-25,TAS,Devonport,diesel,226.6
2026-04-25,TAS,Devonport,p95,193.2
2026-04-25,TAS,Devonport,ulp91,181.9
2026-04-25,TAS,Hobart,diesel,225.8
2026-04-25,TAS,Hobart,p95,193.2
2026-04-25,TAS,Hobart,p98,208.8
2026-04-25,TAS,Hobart,ulp91,182.0
2026-04-25,VIC,Geelong,diesel,219.9
2026-04-25,VIC,Geelong,p95,184.0
2026-04-25,VIC,Geelong,p98,198.2
2026-04-25,VIC,Geelong,ulp91,175.3
2026-04-25,VIC,Melbourne,diesel,219.9
2026-04-25,VIC,Melbourne,e10,176.4
2026-04-25,VIC,Melbourne,p95,184.0
2026-04-25,VIC,Melbourne,p98,198.2
2026-04-25,VIC,Melbourne,ulp91,175.3
2026-04-25,WA,Broome,diesel,253.3
2026-04-25,WA,Broome,p95,244.2
2026-04-25,WA,Broome,ulp91,234.5
2026-04-25,WA,Cocos Island,diesel,265.1
2026-04-25,WA,Cocos Island,p95,398.1
2026-04-25,WA,Dampier,diesel,241.1
2026-04-25,WA,Esperance,diesel,224.7
2026-04-25,WA,King Bay,diesel,241.1
2026-04-25,WA,Perth,diesel,218.9
2026-04-25,WA,Perth,p95,189.1
2026-04-25,WA,Perth,p98,203.1
2026-04-25,WA,Perth,ulp91,176.3
2026-04-25,WA,Port Hedland,diesel,248.3
2026-04-28,NSW,Newcastle,diesel,220.3
2026-04-28,NSW,Sydney,diesel,220.4
2026-04-28,NSW,Sydney,e10,179.9
2026-04-28,NSW,Sydney,p95,188.6
2026-04-28,NSW,Sydney,p98,202.2
2026-04-28,NSW,Sydney,ulp91,179.7
2026-04-28,NT,Darwin,diesel,226.0
2026-04-28,NT,Darwin,p95,194.7
2026-04-28,NT,Darwin,ulp91,183.7
2026-04-28,QLD,Brisbane,b5,225.8
2026-04-28,QLD,Brisbane,diesel,219.2
2026-04-28,QLD,Brisbane,e10,178.9
2026-04-28,QLD,Brisbane,p95,186.6
2026-04-28,QLD,Brisbane,p98,200.5
2026-04-28,QLD,Brisbane,ulp91,177.8
2026-04-28,QLD,Cairns,diesel,225.0
2026-04-28,QLD,Cairns,p95,198.6
2026-04-28,QLD,Cairns,ulp91,185.0
2026-04-28,QLD,Gladstone,diesel,223.4
2026-04-28,QLD,Gladstone,p95,192.6
2026-04-28,QLD,Gladstone,ulp91,185.3
2026-04-28,QLD,Mackay,diesel,223.2
2026-04-28,QLD,Mackay,ulp91,185.7
2026-04-28,QLD,Townsville,diesel,225.0
2026-04-28,QLD,Townsville,p95,194.4
2026-04-28,QLD,Townsville,p98,210.4
2026-04-28,QLD,Townsville,ulp91,184.9
2026-04-28,QLD,Weipa,diesel,236.6
2026-04-28,QLD,Weipa,ulp91,209.2
2026-04-28,SA,Adelaide,diesel,221.0
2026-04-28,SA,Adelaide,e10,180.7
2026-04-28,SA,Adelaide,p95,187.4
2026-04-28,SA,Adelaide,p98,202.2
2026-04-28,SA,Adelaide,ulp91,179.1
2026-04-28,SA,Port Lincoln,diesel,229.0
2026-04-28,SA,Port Lincoln,p98,211.9
2026-04-28,SA,Port Lincoln,ulp91,187.4
2026-04-28,TAS,Devonport,diesel,226.5
2026-04-28,TAS,Devonport,p95,195.0
2026-04-28,TAS,Devonport,ulp91,183.6
2026-04-28,TAS,Hobart,diesel,225.7
2026-04-28,TAS,Hobart,p95,195.1
2026-04-28,TAS,Hobart,p98,210.6
2026-04-28,TAS,Hobart,ulp91,183.7
2026-04-28,VIC,Geelong,diesel,219.9
2026-04-28,VIC,Geelong,p95,185.8
2026-04-28,VIC,Geelong,p98,200.0
2026-04-28,VIC,Geelong,ulp91,177.0
2026-04-28,VIC,Melbourne,diesel,219.9
2026-04-28,VIC,Melbourne,e10,178.1
2026-04-28,VIC,Melbourne,p95,185.8
2026-04-28,VIC,Melbourne,p98,200.0
2026-04-28,VIC,Melbourne,ulp91,177.0
2026-04-28,WA,Broome,diesel,253.2
2026-04-28,WA,Broome,p95,245.9
2026-04-28,WA,Broome,ulp91,236.1
2026-04-28,WA,Cocos Island,diesel,265.0
2026-04-28,WA,Cocos Island,p95,399.8
2026-04-28,WA,Dampier,diesel,241.0
2026-04-28,WA,Esperance,diesel,224.6
2026-04-28,WA,King Bay,diesel,241.0
2026-04-28,WA,Perth,diesel,218.8
2026-04-28,WA,Perth,p95,190.9
2026-04-28,WA,Perth,p98,204.9
2026-04-28,WA,Perth,ulp91,178.0
2026-04-28,WA,Port Hedland,diesel,248.3
2026-04-29,NSW,Newcastle,diesel,220.9
2026-04-29,NSW,Sydney,diesel,221.1
2026-04-29,NSW,Sydney,e10,178.4
2026-04-29,NSW,Sydney,p95,187.2
2026-04-29,NSW,Sydney,p98,200.9
2026-04-29,NSW,Sydney,ulp91,178.3
2026-04-29,NT,Darwin,diesel,226.6
2026-04-29,NT,Darwin,p95,193.4
2026-04-29,NT,Darwin,ulp91,182.2
2026-04-29,QLD,Brisbane,b5,226.4
2026-04-29,QLD,Brisbane,diesel,219.8
2026-04-29,QLD,Brisbane,e10,177.5
2026-04-29,QLD,Brisbane,p95,185.3
2026-04-29,QLD,Brisbane,p98,199.1
2026-04-29,QLD,Brisbane,ulp91,176.4
2026-04-29,QLD,Cairns,diesel,225.7
2026-04-29,QLD,Cairns,p95,197.2
2026-04-29,QLD,Cairns,ulp91,183.6
2026-04-29,QLD,Gladstone,diesel,224.1
2026-04-29,QLD,Gladstone,p95,191.2
2026-04-29,QLD,Gladstone,ulp91,183.8
2026-04-29,QLD,Mackay,diesel,223.9
2026-04-29,QLD,Mackay,ulp91,184.3
2026-04-29,QLD,Townsville,diesel,225.6
2026-04-29,QLD,Townsville,p95,193.1
2026-04-29,QLD,Townsville,p98,209.1
2026-04-29,QLD,Townsville,ulp91,183.5
2026-04-29,QLD,Weipa,diesel,237.2
2026-04-29,QLD,Weipa,ulp91,207.8
2026-04-29,SA,Adelaide,diesel,221.6
2026-04-29,SA,Adelaide,e10,179.3
2026-04-29,SA,Adelaide,p95,186.1
2026-04-29,SA,Adelaide,p98,200.9
2026-04-29,SA,Adelaide,ulp91,177.7
2026-04-29,SA,Port Lincoln,diesel,229.7
2026-04-29,SA,Port Lincoln,p98,210.5
2026-04-29,SA,Port Lincoln,ulp91,186.0
2026-04-29,TAS,Devonport,diesel,227.1
2026-04-29,TAS,Devonport,p95,193.6
2026-04-29,TAS,Devonport,ulp91,182.2
2026-04-29,TAS,Hobart,diesel,226.3
2026-04-29,TAS,Hobart,p95,193.7
2026-04-29,TAS,Hobart,p98,209.2
2026-04-29,TAS,Hobart,ulp91,182.3
2026-04-29,VIC,Geelong,diesel,220.5
2026-04-29,VIC,Geelong,p95,184.5
2026-04-29,VIC,Geelong,p98,198.7
2026-04-29,VIC,Geelong,ulp91,175.6
2026-04-29,VIC,Melbourne,diesel,220.5
2026-04-29,VIC,Melbourne,e10,176.7
2026-04-29,VIC,Melbourne,p95,184.5
2026-04-29,VIC,Melbourne,p98,198.7
2026-04-29,VIC,Melbourne,ulp91,175.6
2026-04-29,WA,Broome,diesel,253.9
2026-04-29,WA,Broome,p95,244.3
2026-04-29,WA,Broome,ulp91,234.5
2026-04-29,WA,Cocos Island,diesel,265.6
2026-04-29,WA,Cocos Island,p95,398.6
2026-04-29,WA,Dampier,diesel,241.7
2026-04-29,WA,Esperance,diesel,225.3
2026-04-29,WA,King Bay,diesel,241.7
2026-04-29,WA,Perth,diesel,219.5
2026-04-29,WA,Perth,p95,189.6
2026-04-29,WA,Perth,p98,203.6
2026-04-29,WA,Perth,ulp91,176.6
2026-04-29,WA,Port Hedland,diesel,248.9
2026-04-30,NSW,Newcastle,diesel,221.3
2026-04-30,NSW,Sydney,diesel,221.4
2026-04-30,NSW,Sydney,e10,180.1
2026-04-30,NSW,Sydney,p95,188.9
2026-04-30,NSW,Sydney,p98,202.5
2026-04-30,NSW,Sydney,ulp91,179.9
2026-04-30,NT,Darwin,diesel,227.1
2026-04-30,NT,Darwin,p95,195.1
2026-04-30,NT,Darwin,ulp91,184.0
2026-04-30,QLD,Brisbane,b5,226.6
2026-04-30,QLD,Brisbane,diesel,220.2
2026-04-30,QLD,Brisbane,e10,179.2
2026-04-30,QLD,Brisbane,p95,186.9
2026-04-30,QLD,Brisbane,p98,200.8
2026-04-30,QLD,Brisbane,ulp91,178.1
2026-04-30,QLD,Cairns,diesel,226.1
2026-04-30,QLD,Cairns,p95,198.9
2026-04-30,QLD,Cairns,ulp91,185.3
2026-04-30,QLD,Gladstone,diesel,224.5
2026-04-30,QLD,Gladstone,p95,192.8
2026-04-30,QLD,Gladstone,ulp91,185.5
2026-04-30,QLD,Mackay,diesel,224.3
2026-04-30,QLD,Mackay,ulp91,186.0
2026-04-30,QLD,Townsville,diesel,226.0
2026-04-30,QLD,Townsville,p95,194.7
2026-04-30,QLD,Townsville,p98,210.8
2026-04-30,QLD,Townsville,ulp91,185.2
2026-04-30,QLD,Weipa,diesel,237.6
2026-04-30,QLD,Weipa,ulp91,209.4
2026-04-30,SA,Adelaide,diesel,222.0
2026-04-30,SA,Adelaide,e10,181.0
2026-04-30,SA,Adelaide,p95,187.7
2026-04-30,SA,Adelaide,p98,202.5
2026-04-30,SA,Adelaide,ulp91,179.4
2026-04-30,SA,Port Lincoln,diesel,230.0
2026-04-30,SA,Port Lincoln,p98,212.2
2026-04-30,SA,Port Lincoln,ulp91,187.7
2026-04-30,TAS,Devonport,diesel,227.5
2026-04-30,TAS,Devonport,p95,195.3
2026-04-30,TAS,Devonport,ulp91,183.9
2026-04-30,TAS,Hobart,diesel,226.7
2026-04-30,TAS,Hobart,p95,195.3
2026-04-30,TAS,Hobart,p98,210.8
2026-04-30,TAS,Hobart,ulp91,184.0
2026-04-30,VIC,Geelong,diesel,220.9
2026-04-30,VIC,Geelong,p95,186.1
2026-04-30,VIC,Geelong,p98,200.3
2026-04-30,VIC,Geelong,ulp91,177.3
2026-04-30,VIC,Melbourne,diesel,220.9
2026-04-30,VIC,Melbourne,e10,178.3
2026-04-30,VIC,Melbourne,p95,186.1
2026-04-30,VIC,Melbourne,p98,200.3
2026-04-30,VIC,Melbourne,ulp91,177.3
2026-04-30,WA,Broome,diesel,254.2
2026-04-30,WA,Broome,p95,245.7
2026-04-30,WA,Broome,ulp91,235.8
2026-04-30,WA,Cocos Island,diesel,266.0
2026-04-30,WA,Cocos Island,p95,400.1
2026-04-30,WA,Dampier,diesel,242.1
2026-04-30,WA,Esperance,diesel,225.7
2026-04-30,WA,King Bay,diesel,242.1
2026-04-30,WA,Perth,diesel,219.9
2026-04-30,WA,Perth,p95,191.3
2026-04-30,WA,Perth,p98,205.3
2026-04-30,WA,Perth,ulp91,178.3
2026-04-30,WA,Port Hedland,diesel,249.3
2026-05-01,NSW,Newcastle,diesel,222.4
2026-05-01,NSW,Sydney,diesel,222.5
2026-05-01,NSW,Sydney,e10,181.0
2026-05-01,NSW,Sydney,p95,189.7
2026-05-01,NSW,Sydney,p98,203.3
2026-05-01,NSW,Sydney,ulp91,180.8
2026-05-01,NT,Darwin,diesel,227.6
2026-05-01,NT,Darwin,p95,195.2
2026-05-01,NT,Darwin,ulp91,184.2
2026-05-01,QLD,Brisbane,b5,227.4
2026-05-01,QLD,Brisbane,diesel,221.2
2026-05-01,QLD,Brisbane,e10,179.9
2026-05-01,QLD,Brisbane,p95,187.7
2026-05-01,QLD,Brisbane,p98,201.5
2026-05-01,QLD,Brisbane,ulp91,178.8
2026-05-01,QLD,Cairns,diesel,226.9
2026-05-01,QLD,Cairns,p95,199.4
2026-05-01,QLD,Cairns,ulp91,185.9
2026-05-01,QLD,Gladstone,diesel,225.3
2026-05-01,QLD,Gladstone,p95,193.4
2026-05-01,QLD,Gladstone,ulp91,186.1
2026-05-01,QLD,Mackay,diesel,225.1
2026-05-01,QLD,Mackay,ulp91,186.6
2026-05-01,QLD,Townsville,diesel,226.6
2026-05-01,QLD,Townsville,p95,195.1
2026-05-01,QLD,Townsville,p98,211.2
2026-05-01,QLD,Townsville,ulp91,185.6
2026-05-01,QLD,Weipa,diesel,238.2
2026-05-01,QLD,Weipa,ulp91,210.0
2026-05-01,SA,Adelaide,diesel,223.2
2026-05-01,SA,Adelaide,e10,182.0
2026-05-01,SA,Adelaide,p95,188.7
2026-05-01,SA,Adelaide,p98,203.5
2026-05-01,SA,Adelaide,ulp91,180.4
2026-05-01,SA,Port Lincoln,diesel,231.4
2026-05-01,SA,Port Lincoln,p98,213.3
2026-05-01,SA,Port Lincoln,ulp91,188.8
2026-05-01,TAS,Devonport,diesel,229.0
2026-05-01,TAS,Devonport,p95,196.6
2026-05-01,TAS,Devonport,ulp91,185.2
2026-05-01,TAS,Hobart,diesel,228.3
2026-05-01,TAS,Hobart,p95,196.7
2026-05-01,TAS,Hobart,p98,212.2
2026-05-01,TAS,Hobart,ulp91,185.3
2026-05-01,VIC,Geelong,diesel,221.6
2026-05-01,VIC,Geelong,p95,186.9
2026-05-01,VIC,Geelong,p98,201.1
2026-05-01,VIC,Geelong,ulp91,178.1
2026-05-01,VIC,Melbourne,diesel,221.6
2026-05-01,VIC,Melbourne,e10,179.1
2026-05-01,VIC,Melbourne,p95,186.9
2026-05-01,VIC,Melbourne,p98,201.1
2026-05-01,VIC,Melbourne,ulp91,178.1
2026-05-01,WA,Broome,diesel,255.0
2026-05-01,WA,Broome,p95,245.9
2026-05-01,WA,Broome,ulp91,236.1
2026-05-01,WA,Cocos Island,diesel,266.5
2026-05-01,WA,Cocos Island,p95,400.2
2026-05-01,WA,Dampier,diesel,242.6
2026-05-01,WA,Esperance,diesel,227.0
2026-05-01,WA,King Bay,diesel,242.6
